feature	Phocaeicola_vulgatus	Faecalibacterium_prausnitzii	Bacteroides_uniformis	Prevotella_copri_clade_A	Bacteroides_stercoris	Phocaeicola_dorei	Bacteroides_ovatus	Bacteroides_fragilis	Eubacterium_rectale	Alistipes_putredinis	Bacteroides_caccae	Parabacteroides_distasonis	Bacteroides_xylanisolvens	Roseburia_faecis	Bacteroides_thetaiotaomicron	Roseburia_intestinalis	Phocaeicola_massiliensis	Alistipes_onderdonkii	Parabacteroides_merdae	Akkermansia_muciniphila	Escherichia_coli	Bacteroides_eggerthii	Sutterella_wadsworthensis	Dialister_invisus	Bacteroides_faecis	Bacteroides_cellulosilyticus	Lachnospira_eligens	Faecalibacterium_SGB15346	Eubacterium_siraeum	Barnesiella_intestinihominis	Alistipes_finegoldii	Phascolarctobacterium_faecium	Prevotella_sp_885	Flavonifractor_plautii	Lachnospira_pectinoschiza	Veillonella_parvula	Enterocloster_bolteae	Dysosmobacter_welbionis	Candidatus_Cibionibacter_quicibialis	Firmicutes_bacterium_AF16_15	Ruminococcus_bicirculans	Clostridium_sp_AF34_10BH	Odoribacter_splanchnicus	Alistipes_shahii	Ruminococcus_bromii	Bacteroides_finegoldii	Anaerostipes_hadrus	Prevotella_copri_clade_B	Roseburia_inulinivorans	Prevotella_marseillensis	Bacteroides_caecigallinarum	Phocaeicola_coprocola	Fusicatenibacter_saccharivorans	Ruminococcus_gnavus	Dysosmobacter_sp_BX15	Faecalibacterium_SGB15315	Alistipes_SGB2313	Ruminococcus_torques	Waltera_intestinalis	Blautia_wexlerae	Phocaeicola_plebeius	Ruminococcus_sp_BSD2780120874_150323_B10	Oscillibacter_sp_ER4	Parasutterella_excrementihominis	Acidaminococcus_intestini	Veillonella_dispar	Klebsiella_pneumoniae	GGB3746_SGB5089	GGB1266_SGB1699	Dorea_longicatena	GGB1543_SGB2126	Coprococcus_eutactus	Paraprevotella_clara	Prevotella_copri_clade_E	GGB3278_SGB4328	Roseburia_hominis	Prevotella_copri_clade_C	GGB1680_SGB2312	Bacteroides_ilei	GGB3277_SGB4327	Clostridium_sp_AF36_4	Clostridium_fessum	Lacrimispora_amygdalina	Akkermansia_sp_KLE1798	Bifidobacterium_longum	Clostridiales_bacterium	Clostridiaceae_bacterium	Clostridium_sp_AM22_11AC	GGB9708_SGB15234	Bifidobacterium_adolescentis	Alistipes_dispar	Enterocloster_clostridioformis	Eisenbergiella_massiliensis	Eubacterium_ventriosum	Lachnospira_sp_NSJ_43	Prevotella_stercorea	GGB9342_SGB14306	Hungatella_hathewayi	GGB781_SGB1024	Blautia_obeum	Haemophilus_parainfluenzae	Blautia_faecis	Bilophila_wadsworthia	Clostridium_leptum	Parasutterella_SGB9260	Clostridium_symbiosum	Ruthenibacterium_lactatiformans	Clostridium_sp_AF20_17LB	GGB9713_SGB15249	GGB51647_SGB4348	Roseburia_sp_AF02_12	GGB1549_SGB2133	Clostridium_sp_AT4	GGB6601_SGB9333	GGB4237_SGB5728	Phocaeicola_sartorii	Proteus_mirabilis	Clostridium_sp_1001270H_150608_G6	Alistipes_communis	GGB33469_SGB15236	Vescimonas_coprocola	Rikenellaceae_bacterium	Bacteroides_salyersiae	Ruminococcus_lactaris	GGB3304_SGB4367	Bacteroides_intestinalis	Phascolarctobacterium_succinatutens	Bacteroides_mediterraneensis	Collinsella_aerofaciens	GGB33512_SGB15201	GGB3175_SGB4191	Clostridium_sp_AM49_4BH	Lactobacillus_acidophilus	GGB16040_SGB9347	Collinsella_SGB14861	Veillonella_rogosae	Butyrivibrio_crossotus	GGB9453_SGB14844	Lacrimispora_celerecrescens	Coprococcus_comes	Tyzzerella_nexilis	Oscillospiraceae_bacterium	Clostridiaceae_bacterium_Marseille_Q4149	GGB3267_SGB4317	GGB9480_SGB14874	GGB3478_SGB14857	Gemmiger_formicilis	GGB58485_SGB80143
CSM5MCVZ_P	0.000209255708061183	NA	1.58011651603619e-05	NA	NA	0.777996921406321	NA	NA	NA	NA	NA	NA	NA	0.00336488006696183	1.98611867640651e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00778207384147832	NA	NA	NA	NA	0.00629632539514983	NA	0.00251600636084682	NA	NA	0.0113310813746838	0.00295975574910032	0.00469788391674015	NA	0.00114240229503145	NA	0.0159742098649308	NA	NA	NA	NA	NA	8.8662093399809e-05	NA	NA	NA	NA	6.95690188310385e-05	NA	NA	NA	0.000109949774240852	NA	0.00055995379037033	NA	NA	NA	0.0104971309912203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00728894581209869	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00372731929282763	0.000480289582686839	NA	NA	NA	0.13316640426491	NA	NA	NA	NA	NA	NA	NA	NA	0.000509258385480835	NA	0.000671659249629001	NA	NA	NA	0.0023410962409467	0.000346747791019056	NA	NA	NA	NA	NA	NA	NA	NA	0.000195649149173094	NA	NA	NA	NA	0.000277398232815245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000166351155438255	NA	NA	NA	NA	NA	NA	NA	NA	0.00519715684368215	NA
CSM5MCW4_P	NA	NA	NA	NA	NA	0.810071566037681	NA	NA	NA	NA	NA	NA	NA	0.00157447993817294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0130120787314519	NA	NA	NA	NA	0.00396426916637618	NA	0.00192407570606485	NA	NA	0.0069625470542349	0.00199647986994812	0.0107568189247541	NA	0.00107883333736206	NA	0.00881500928151349	NA	NA	NA	NA	NA	0.000753974717505157	NA	NA	NA	NA	0.000261829722123887	NA	NA	NA	0.00122759509061364	NA	0.00663678479426713	NA	NA	NA	0.00369103098785259	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00745119044418656	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00283968904840145	0.00156081238149607	NA	NA	NA	0.0853638314882885	NA	NA	NA	NA	NA	NA	NA	NA	0.00270301348163272	NA	0.00762378570536227	NA	NA	NA	0.002764235099144	0.000258554026721994	NA	NA	NA	NA	NA	NA	NA	NA	0.000286679825172748	NA	NA	NA	NA	0.000146954473029844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000388452292659212	NA	NA	NA	NA	NA	NA	NA	NA	0.0158854283739832	NA
CSM5MCW6	NA	NA	NA	NA	NA	0.730390424972887	NA	NA	NA	NA	NA	NA	NA	0.0103544235864984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0264199863597232	NA	NA	NA	NA	0.0130112588186626	NA	0.016288838452164	NA	NA	0.0112590422736776	0.0062093447076844	0.00487964132780269	NA	0.01004606388569	NA	0.0172451113024228	NA	NA	NA	NA	NA	0.000929439518788922	NA	NA	NA	NA	6.55180510056909e-05	NA	NA	NA	0.000215225679498217	NA	0.000838988830625776	NA	NA	NA	0.0100495298576715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0203677284466855	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00492984201876097	0.00886908688409119	NA	NA	NA	0.0946702295367896	NA	NA	NA	NA	NA	NA	NA	NA	0.000331727060296731	NA	0.00245390816292304	NA	NA	NA	0.00216511443297817	0.000183584709473283	NA	NA	NA	NA	NA	NA	NA	NA	3.81256917968259e-05	NA	NA	NA	NA	0.000956384655806621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00409074138258741	NA	NA	NA	NA	NA	NA	NA	NA	0.00274068939300768	NA
CSM5MCWA_P	0.0533368884015065	0.0064865715379459	0.00796076859682352	0.0320847340469102	0.00674787322782916	0.000934459142069553	0.00278864590350832	0.000289093073133546	0.00429167913448021	0.00297326009224232	0.00273369001031416	0.00247562716584727	0.00254813551162056	0.0240805022341765	0.00175096162365201	0.0707429660635867	0.0019391280944556	0.000718605766900086	0.000401303394978661	0.00608328304416364	0.102726877987051	0.000291914003012335	0.000583305611602672	0.0039011370645947	NA	0.000197151654861945	7.80457266464609e-05	NA	0.00151327216164304	NA	0.000617470206801324	0.000569096483324334	NA	0.0762501525391713	0.063020095886541	0.306139012081102	NA	0.150700865252329	8.43144597104344e-05	NA	NA	0.000334959303384947	0.000340496684258124	0.000163613932969691	0.000253465773553301	0.00250164240806276	0.000367870151970805	NA	4.57617513670014e-05	NA	NA	NA	0.0218263703032562	0.00599792379560922	NA	NA	NA	4.52393569450027e-05	NA	0.000388139055544318	NA	NA	0.000121822379209871	0.000446751709692464	NA	0.000124956745741858	0.00193609820680801	NA	NA	0.000402557141591455	NA	NA	NA	NA	NA	3.13436653198632e-05	NA	NA	NA	NA	NA	2.50749322558911e-05	0.000318974034071817	NA	0.00194696401078556	0.00020979359987429	NA	0.000147837621425359	NA	0.000330048795818169	NA	NA	NA	8.34786286352378e-05	NA	NA	NA	0.0212669903561811	NA	4.25229059506149e-05	NA	NA	2.50749322558911e-05	0.000297033468347913	8.31651919820386e-05	NA	9.72698413759775e-05	NA	NA	NA	NA	NA	9.00607983524092e-05	NA	NA	2.50749322558826e-06	NA	NA	NA	NA	NA	NA	0.000108762518659928	0.000460438443548804	NA	0.00057912645622669	NA	NA	4.87916390145884e-05	NA	NA	NA	1.99554669203134e-05	NA	NA	1.18061139371488e-05	NA	NA	0.000160897481975302	NA	NA	NA	NA	NA	0.000273525719358014	NA	NA	NA
CSM5MCWC	0.00145900927014305	0.000230819408901599	0.000106334935830709	NA	0.000151708778931162	NA	3.09609752920738e-05	NA	NA	2.41282083310643e-05	NA	NA	NA	0.0364240927633524	NA	0.606208849927882	NA	NA	NA	NA	0.0366687912301436	NA	NA	NA	NA	NA	0.000245659324645042	NA	NA	NA	NA	NA	NA	0.0104003254105265	0.0414462832416782	0.153275404280942	NA	0.00360108171241951	NA	NA	0.000704308806902802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0869542193937414	0.00936718969362513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000213523967531545	NA	NA	NA	NA	NA	NA	0.00188370844156329	NA	NA	NA	NA	NA	0.0106008244160386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.77581157791002e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CSM5MCWE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00803479761416074	NA	0.205744179417571	NA	NA	NA	NA	0.131711986461241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00928026698596199	0.0335405168521874	0.335649888585164	NA	0.0462173148299078	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0588808846960991	0.0378439202319272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000294218803205811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0017684064904796	NA	NA	NA	NA	NA	NA	0.123323976933587	NA	NA	NA	NA	NA	0.00742257074266032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000287071355847294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CSM5MCWG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.943693513374614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0547594266625501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000444534041072115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00110252592176393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CSM5MCWI_P	0.327203440474201	0.0141112843076755	0.366134390644937	NA	NA	5.8919334348446e-05	NA	0.0532598625831004	NA	NA	0.028787592584006	NA	NA	0.00149715273354073	0.130455289820368	NA	NA	NA	NA	0.00109052634155849	0.00501602699252378	NA	NA	0.00646421858907073	7.136708104178e-05	NA	NA	NA	NA	NA	NA	NA	NA	0.00610115931051516	NA	NA	0.0167297715558407	0.00936786296773575	NA	NA	7.24043932662245e-05	NA	NA	NA	NA	NA	0.000698422320718475	NA	0.00170440771598474	NA	NA	NA	0.000281007881602012	0.000259016862443789	NA	NA	NA	0.00103326670676916	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000377581649697794	NA	0.000428513679918019	NA	NA	NA	NA	NA	0.000655477594626473	NA	NA	NA	NA	0.00294555179253258	0.00691825014971009	NA	NA	NA	0.00303019647004725	0.00010819166500956	NA	NA	NA	NA	0.00565916057167936	0.000555791889857358	NA	NA	NA	NA	NA	NA	2.59328056111115e-05	NA	NA	NA	6.40021642482243e-05	NA	1.25514779157783e-05	0.00132983427173784	NA	NA	NA	NA	NA	0.00468097514402821	NA	NA	4.67827813224457e-05	NA	NA	NA	NA	NA	NA	NA	0.000460670358875798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000284638474387568	NA	NA	NA	NA	NA	0.00201850585754653	NA	NA	NA
CSM5MCWK_P	0.319934524808973	0.06837735755492	0.0634628032882013	NA	0.00874032031166399	5.44829104183499e-05	0.00014855021084125	NA	0.00565861030081526	0.092089277154239	0.0337466712137966	0.0164655837653542	0.0173988618835384	0.0221189741466084	0.0682637155561432	0.00567057261647598	NA	0.0068141699936404	0.00492097041784586	NA	NA	NA	NA	NA	3.19720073113665e-05	0.0564966031373456	0.00172235595849468	NA	0.0153505871974513	0.00738629492719517	0.0271273782171017	0.014025162622244	NA	0.00157880817056609	NA	NA	0.000206839312606192	0.00202989621929926	0.00051590204994941	0.000121145633145793	NA	0.0174482336227199	0.00848932917943734	NA	0.00166417560505392	NA	4.76317659944849e-05	NA	0.00341621985605202	NA	NA	NA	0.000163448731255051	3.8605655086854e-05	0.00945338307336683	NA	NA	0.00184491531985492	0.0406692632866527	4.91542425331221e-05	NA	NA	0.01277901557537	0.00414831357448781	NA	0.000445541884199564	0.000232068923817883	0.00369157061289685	NA	4.82842559396147e-05	NA	NA	NA	NA	NA	0.000536564231545191	NA	NA	NA	NA	0.00150627303833248	0.00213048841917346	NA	NA	NA	0.0024933815769899	0.00191908167695136	NA	0.000967642588627709	NA	NA	NA	NA	0.000724481335742615	NA	NA	0.000269152102366101	NA	NA	NA	0.000572016185230584	0.00021673541010733	0.00427109043249643	0.00020890553076577	NA	NA	0.000183675919554078	NA	0.000428685893950373	NA	NA	0.0163245371888819	NA	NA	NA	2.31633930521119e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002136578325328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CSM5MCXD	0.487024012338013	0.0303661481521104	0.162256090435905	NA	NA	NA	NA	0.0100524131370081	NA	NA	0.00980792103892382	NA	NA	0.0202563425038149	0.0577494927075927	NA	NA	NA	NA	0.0290888204208983	0.000202825134889619	NA	NA	0.0227668057325477	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0143325170587761	NA	NA	0.0187621858649591	0.0183983173433971	NA	NA	0.000302917674574819	NA	NA	NA	NA	NA	0.0070751192214637	NA	0.00386733698058916	NA	NA	NA	0.0049354116156474	3.19102362757856e-05	NA	NA	NA	0.0057384476335805	NA	0.000654389413698766	NA	NA	NA	NA	NA	NA	NA	0.00336664471211802	NA	0.00229650394665343	NA	NA	NA	NA	NA	8.86140374277223e-05	NA	NA	NA	NA	0.00802714619869884	0.0309368592843521	NA	NA	NA	0.0111381646655428	0.0026487791809354	NA	NA	NA	NA	0.011048517562912	0.00223589745473395	NA	NA	NA	NA	7.57581148993473e-05	NA	0.00379972860229262	NA	5.80812214228335e-05	NA	0.00125081239099727	NA	NA	0.00230247276782732	NA	NA	NA	NA	NA	0.00417783046665392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00124151480416872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00529572180150961	NA	NA	NA	NA	NA	0.00634152814218834	NA	NA	NA
CSM5MCXF_P	0.317484436198345	0.109259841607562	0.0821274148021343	NA	0.00763034572864386	2.54072124832084e-05	0.0388428909489066	0.0209673021017686	0.143437064020039	0.0298108422264857	0.00651425855994288	0.0153863279698636	NA	0.00487635461621598	0.0149362112097267	NA	NA	0.0215222774422387	0.0247487781122463	NA	0.00140267191289719	NA	0.0282411932518874	NA	NA	NA	0.00395545082137965	NA	NA	NA	0.0251355921565351	NA	NA	0.0105756445384559	NA	NA	NA	0.00231367120117226	NA	0.000225650497308503	NA	NA	0.0140213362449712	NA	NA	NA	0.00278370463211164	NA	0.0026789537094584	NA	NA	NA	0.00136057776001187	NA	0.00926491228429034	0.0384306696921346	NA	NA	NA	0.000239753653390286	NA	NA	0.00748683804118573	NA	NA	NA	NA	NA	NA	0.00136057776001187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000687824917606886	NA	0.000299396008117819	0.00049802442774291	NA	NA	2.09932476026512e-05	NA	NA	NA	3.70342419246772e-05	NA	NA	NA	NA	NA	NA	0.00479851811356615	0.000261177531712991	0.000692884828567525	0.000232971219549428	NA	NA	NA	NA	0.00316825786512021	NA	NA	NA	NA	NA	NA	NA	2.37923472830043e-05	NA	NA	0.000178819406502587	0.000501684788863373	NA	NA	NA	NA	NA	NA	NA	NA	0.000689009152087034	0.00019830544658505	NA	NA	NA	NA	NA	NA	NA	0.000664355543363921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CSM5MCXT	0.306993863453559	0.0449656241042029	0.0844885688664204	NA	0.0201051925569845	NA	NA	NA	0.0182814367946576	0.0649324199817325	0.038623532554744	0.0249128427797101	0.0101899403010577	0.014551485614668	0.0425807468168487	0.006360263731549	NA	0.000682564888263796	0.00998295471481142	NA	NA	NA	NA	NA	NA	0.0468380236954174	0.00379477268317698	NA	0.0751372082852297	0.0123071103205473	0.00786290373962454	0.00930692737986055	NA	0.00116678705737301	NA	NA	0.0002431083384498	0.00169721532362606	0.000143493754919093	NA	NA	0.0742392365556047	0.0074700965109078	NA	0.00311675084043572	NA	NA	NA	0.00266167064626374	NA	NA	NA	NA	NA	0.00184081988453351	NA	NA	0.00245424183606409	NA	NA	NA	NA	0.00268771005352705	0.00123991900968699	NA	NA	NA	0.0005427277309604	NA	NA	NA	NA	NA	NA	NA	0.000623837714435903	NA	NA	NA	NA	0.00570872452002447	0.000802678579640086	NA	NA	NA	0.00161178390660474	0.00126618002892701	NA	0.00147571415290539	NA	NA	NA	NA	0.00104002500669545	NA	NA	6.21621594668814e-05	NA	NA	NA	NA	0.00035336029686254	0.000748605257323084	NA	NA	NA	7.03618026051148e-05	NA	0.000338733906399743	NA	NA	0.0425258978526132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000945064274675635	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.47097354030548e-05	NA	NA	NA
CSM5MCXV	0.338527708610273	0.101036734793757	0.0828878936371538	NA	0.0127612287671519	1.51586827148022e-05	7.1245808759574e-05	NA	0.00066514134226454	0.0677937436001937	0.0176845523603098	0.0364492691403544	0.00569035293852689	0.0290879962614357	0.00580804928217682	0.000394342303195092	NA	0.00329896246396159	0.0148193447746018	NA	NA	NA	NA	NA	NA	0.059299900569869	NA	NA	0.0750855030912344	0.0197499228802017	0.0170456138838808	0.010051722508186	NA	0.00177096724630943	NA	NA	0.000233443713807967	0.00234656408425153	0.000506841384199953	8.85700175764912e-05	NA	0.010074243979648	0.00872089844213134	NA	0.00342921885900379	NA	2.52283790896363e-05	NA	0.0148142557882618	NA	NA	NA	2.03559453598779e-05	NA	0.00627688568328466	NA	NA	0.00214636119611102	NA	NA	NA	NA	0.00413323139480129	0.00348216597220049	NA	0.00044317491679778	NA	0.00282460397129335	NA	0.000291588089649748	NA	NA	NA	NA	NA	0.00010156317418918	NA	NA	NA	NA	0.00431903353436273	0.00189353602368912	NA	NA	NA	0.00154033871643421	0.00290397050293586	NA	0.00194171897946118	NA	NA	NA	NA	0.000278161827816637	NA	NA	0.000853109007928099	NA	NA	0.000207349124277485	0.00059097207326711	0.000279028038257483	0.000715814653054025	NA	NA	NA	8.68375966947998e-05	NA	0.00301289646587223	NA	NA	0.0191986882109084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00163919498299575	NA	NA	0.000115205988632503	NA	NA	NA	NA	NA	0.00019045802068099	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000279136314562589	NA	NA	NA
CSM5MCXX_P	0.312480207148113	0.116946931441121	0.0973314826594626	0.000225437228274473	0.00975174848040739	1.982708373065e-05	0.00012159150796145	NA	0.00803270745839024	0.0778710356649801	0.0167210231826807	0.0264718953278956	0.00877814008152327	0.0174232962975824	0.0197935639095372	0.00912681194624516	NA	0.00247696142164353	0.0116677458369423	NA	0.00477186420704208	NA	NA	NA	NA	0.04408228918908	0.000245373853904187	NA	0.0227997222455607	0.0126926198445885	0.0243553267541739	0.0234164431372931	NA	0.00295533089485763	NA	NA	0.000551981629385358	0.00708045972982367	0.000402676020960622	0.000941622164357322	NA	0.0167179560095069	0.00518615166930352	0.00336184088228551	0.00221986658453945	NA	NA	NA	0.0131432752173393	NA	NA	NA	0.000113814033127879	4.02018769566227e-05	0.00280405353224974	NA	NA	0.00110900218612768	NA	NA	NA	NA	0.00196310037313257	0.00863836461831714	NA	0.000599194187882103	0.000235624624887459	0.00116990748200747	NA	0.000362693227802128	NA	NA	NA	NA	NA	0.000882688622660692	NA	NA	NA	NA	0.00489827555856236	0.00399608847786821	NA	NA	NA	0.00406334720389373	0.00750219604122149	NA	0.00031011311625123	NA	NA	NA	NA	0.001230374610291	NA	NA	NA	NA	NA	8.17182567020191e-05	2.37705920969672e-05	0.000160150256432108	0.00254301518677934	0.00052744424399494	NA	NA	0.0013401355931535	NA	NA	NA	0.000163874681000297	0.0310983974348793	0.000103188468918636	NA	NA	8.32518432889132e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00104470109137689	NA	NA	NA	NA	NA	NA	NA	NA	0.00118666739256432	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0016343651340404	NA	NA	NA
CSM5MCXZ_P	0.0779468102716203	0.0517746799763726	0.154982423458895	NA	0.0060118123677033	NA	5.100065707312e-05	NA	0.00186690982842016	0.179214110650762	0.0118798556417608	0.0372270722918926	0.0416675368287396	0.00133909699379704	0.0448688172969608	0.000302376740534816	NA	0.0183859567052784	0.00853887294263459	NA	NA	NA	NA	NA	1.84657551471629e-05	0.0527887576965377	0.00486407775313967	NA	0.147095127876454	0.00173193395151112	0.0209861108943339	0.00665987244120141	NA	0.000559358499666187	NA	NA	0.000175644504316479	0.00174864106331094	NA	9.45270799200067e-05	NA	0.0202636382242011	0.0135909057035222	NA	0.00347672798249974	NA	NA	NA	NA	NA	NA	NA	0.000189383905467643	NA	0.011485589786327	NA	NA	8.07876787688425e-05	NA	NA	NA	NA	0.0088470751892575	NA	NA	NA	NA	0.000134426300862988	NA	NA	NA	NA	NA	NA	NA	0.000670922437013638	NA	NA	NA	NA	0.000813812208985743	0.00382043284169726	NA	NA	NA	0.000953734270309197	0.00368237933893036	NA	0.00451157967720541	NA	NA	NA	NA	3.74810863403751e-05	NA	NA	NA	NA	NA	0.000992424423950874	0.00154430868939083	4.28669315916168e-06	NA	NA	NA	NA	0.000578703576487026	NA	NA	NA	NA	0.0468227799710747	0.000775341885762485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00261949926587632	NA	NA	NA	0.00112322352290996	NA	NA	NA	NA	0.000140801382997128	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.99037890190732e-05	NA	NA	NA
CSM5MCY2	0.344662581959072	0.0830064675058662	0.0652324484437931	NA	0.0110947332535363	NA	9.91984763114025e-05	NA	0.0110710195349388	0.0825115316761279	0.0185442453379064	0.0217320969642214	0.0189842404730722	0.00638450785111917	0.0141640162868637	0.0010615997885018	NA	0.00727236356276786	0.0106327853194707	NA	NA	NA	NA	NA	NA	0.0636424553512941	0.00377799451438296	NA	0.0398909356775948	0.0116372139151162	0.0334661614627185	0.0152294900987007	NA	0.00119754278917471	NA	NA	NA	0.00234331453923305	0.00178404644320048	0.00125577053384981	NA	0.017786580289251	0.00799034922089869	0.011536958886986	0.003486973185654	NA	NA	NA	0.000601177984841064	NA	NA	NA	0.00100090675624974	NA	0.00998793652612336	NA	NA	0.00163190298130748	NA	NA	NA	NA	0.00467547658704649	0.00446909679846016	NA	0.000273412131750602	NA	0.0024159818254304	NA	0.000387402333523824	NA	NA	NA	NA	NA	0.00180717318856538	NA	NA	NA	NA	0.00428009141755914	0.00124602677818845	NA	NA	NA	0.000522758360964119	0.00466784593502253	NA	0.0114093509062162	NA	NA	NA	NA	0.0015060559202355	NA	NA	0.000480144104276499	NA	NA	NA	0.000767291409670219	0.000699789487919856	0.000630761435764701	0.00055891591209301	NA	NA	0.000162474190786962	NA	0.0045721692981068	NA	NA	0.0225074886045017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00158142328330286	NA	NA	NA	0.00041440310222397	NA	NA	NA	NA	0.00510983677917926	NA	NA	NA	NA	5.16536444698422e-05	NA	NA	NA	NA	0.000101428974595328	NA	NA	NA
CSM5MCYS	0.0465673532157313	NA	0.0827952814614674	NA	NA	NA	NA	0.0477298421876551	NA	NA	0.308728324041173	NA	NA	0.00155217503552305	0.102979731989008	NA	NA	NA	NA	0.16143750275086	0.000528690734970778	NA	NA	9.18376798569998e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0137032591865599	NA	NA	0.00574504467397296	0.0185749919034377	NA	NA	0.00116577358136076	NA	NA	NA	NA	NA	0.0584389827958728	NA	NA	NA	NA	NA	0.00447955035010653	NA	NA	NA	NA	0.0151818589706954	NA	0.000117063480332743	NA	NA	NA	NA	NA	NA	NA	0.000116406558445355	NA	0.0070176337542232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000293512699285465	1.16932095955261e-05	NA	NA	NA	0.0281351761306118	0.000301658530689091	NA	NA	NA	NA	0.00963454778482656	0.04064874977911	NA	NA	NA	NA	0.00109837339571463	NA	2.10215003964514e-05	NA	0.000501494168832867	NA	0.00264424198111875	NA	0.000354080897302743	0.0196283004576775	NA	NA	NA	NA	NA	0.00277115928976233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00475374954590275	NA	NA	NA	NA	NA	0.01225093627792	NA	NA	NA
