feature	Phocaeicola_vulgatus	Faecalibacterium_prausnitzii	Bacteroides_uniformis	Prevotella_copri_clade_A	Bacteroides_stercoris	Phocaeicola_dorei	Bacteroides_ovatus	Bacteroides_fragilis	Eubacterium_rectale	Alistipes_putredinis	Bacteroides_caccae	Parabacteroides_distasonis	Bacteroides_xylanisolvens	Roseburia_faecis	Bacteroides_thetaiotaomicron	Roseburia_intestinalis	Phocaeicola_massiliensis	Alistipes_onderdonkii	Parabacteroides_merdae	Akkermansia_muciniphila	Escherichia_coli	Bacteroides_eggerthii	Sutterella_wadsworthensis	Dialister_invisus	Bacteroides_faecis	Bacteroides_cellulosilyticus	Lachnospira_eligens	Faecalibacterium_SGB15346	Eubacterium_siraeum	Barnesiella_intestinihominis	Alistipes_finegoldii	Phascolarctobacterium_faecium	Prevotella_sp_885	Flavonifractor_plautii	Lachnospira_pectinoschiza	Veillonella_parvula	Enterocloster_bolteae	Dysosmobacter_welbionis	Candidatus_Cibionibacter_quicibialis	Firmicutes_bacterium_AF16_15	Ruminococcus_bicirculans	Clostridium_sp_AF34_10BH	Odoribacter_splanchnicus	Alistipes_shahii	Ruminococcus_bromii	Bacteroides_finegoldii	Anaerostipes_hadrus	Prevotella_copri_clade_B	Roseburia_inulinivorans	Prevotella_marseillensis	Bacteroides_caecigallinarum	Phocaeicola_coprocola	Fusicatenibacter_saccharivorans	Ruminococcus_gnavus	Dysosmobacter_sp_BX15	Faecalibacterium_SGB15315	Alistipes_SGB2313	Ruminococcus_torques	Waltera_intestinalis	Blautia_wexlerae	Phocaeicola_plebeius	Ruminococcus_sp_BSD2780120874_150323_B10	Oscillibacter_sp_ER4	Parasutterella_excrementihominis	Acidaminococcus_intestini	Veillonella_dispar	Klebsiella_pneumoniae	GGB3746_SGB5089	GGB1266_SGB1699	Dorea_longicatena	GGB1543_SGB2126	Coprococcus_eutactus	Paraprevotella_clara	Prevotella_copri_clade_E	GGB3278_SGB4328	Roseburia_hominis	GGB1680_SGB2312	GGB3277_SGB4327	Clostridium_sp_AF36_4	Clostridium_fessum	Lacrimispora_amygdalina	Akkermansia_sp_KLE1798	Bifidobacterium_longum	Clostridiales_bacterium	Clostridiaceae_bacterium	Clostridium_sp_AM22_11AC	GGB9708_SGB15234	Bifidobacterium_adolescentis	Alistipes_dispar	Enterocloster_clostridioformis	Eisenbergiella_massiliensis	Eubacterium_ventriosum	Lachnospira_sp_NSJ_43	Prevotella_stercorea	GGB9342_SGB14306	Hungatella_hathewayi	GGB781_SGB1024	Blautia_obeum	Haemophilus_parainfluenzae	Blautia_faecis	Bilophila_wadsworthia	Clostridium_leptum	Parasutterella_SGB9260	Clostridium_symbiosum	Ruthenibacterium_lactatiformans	Clostridium_sp_AF20_17LB	GGB9713_SGB15249	GGB51647_SGB4348	Roseburia_sp_AF02_12	GGB1549_SGB2133	Clostridium_sp_AT4	GGB6601_SGB9333	GGB4237_SGB5728	Phocaeicola_sartorii	Proteus_mirabilis	Clostridium_sp_1001270H_150608_G6	Alistipes_communis	Dysgonomonas_mossii	GGB33469_SGB15236	Vescimonas_coprocola	Rikenellaceae_bacterium	Bacteroides_salyersiae	Ruminococcus_lactaris	GGB3304_SGB4367	Bacteroides_intestinalis	Phascolarctobacterium_succinatutens	Bacteroides_mediterraneensis	Collinsella_aerofaciens	GGB33512_SGB15201	GGB3175_SGB4191	Clostridium_sp_AM49_4BH	GGB16040_SGB9347	Collinsella_SGB14861	Veillonella_rogosae	Butyrivibrio_crossotus	GGB9453_SGB14844	Lacrimispora_celerecrescens	Coprococcus_comes	Tyzzerella_nexilis	Oscillospiraceae_bacterium	Clostridiaceae_bacterium_Marseille_Q4149	GGB3267_SGB4317	GGB9480_SGB14874	GGB3478_SGB14857	Gemmiger_formicilis	GGB58485_SGB80143
MSM79H5A	-5.97945303517527	-8.52466294115213	-2.79967567675478	NA	-10.6279273879487	NA	-6.63796542632508	NA	-6.89279950194161	-4.9549216123898	-6.70293902603067	-6.31578069388306	NA	-11.3916755839766	-10.4989556484299	NA	NA	-8.25873863082541	-11.9477620918411	-5.30570603539666	NA	NA	NA	NA	-6.3754497083294	NA	-9.28036325675101	-13.2759794945179	-5.95030290289034	-4.50790359760986	-9.4878868108044	-5.94502999235915	NA	-15.5530890855635	NA	NA	NA	-8.62144773835332	NA	-13.6270896670072	-7.53729690729796	-9.44690336960513	NA	-7.13151924050722	-2.1422698896696	-10.8833286162792	-7.28503564575721	NA	NA	NA	NA	NA	-7.79196810554384	-12.3114283305222	-10.6397068452465	-10.8736917829842	NA	-8.69371873906374	NA	-8.33506013470304	NA	NA	NA	NA	NA	NA	NA	-12.4204154794177	NA	NA	NA	NA	NA	NA	NA	-9.79678786938097	-2.04501178596255	NA	-10.7342625794077	NA	NA	NA	-7.27073650252981	-11.5674815071994	-13.5961578074553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-17.0082837113144	-10.233496651713	-9.57069941568792	-10.3721268907231	NA	-10.7966308755247	-13.0706963184828	-7.90660449470505	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.73079007127383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.36360424230749	NA	-9.53019912448692	-11.449245907895	NA	NA	NA	-6.3218679048522	NA	NA	NA	NA	NA	-11.768338782838	-9.27357409108837	NA	NA	NA
MSM79H5Q	-3.1990183788281	-4.50289989411183	-1.77734175025321	NA	-2.61874388164665	NA	-8.26907802568564	-6.52119769676628	-8.56986965909895	-4.01780281081298	-5.46671177649546	-5.48572180243445	-3.39216339647017	NA	-7.11275842938288	-6.63603207178085	NA	-5.40242711363068	-6.3146690224214	NA	NA	-15.0174783926021	NA	NA	NA	-4.95895658009159	-8.26488795655598	-8.13592813487481	NA	-5.59093263201032	NA	NA	NA	-12.1262062074879	NA	NA	NA	-9.26148959646079	-13.4558394143719	-9.16540745755902	-9.01840826375312	-11.2838631432181	NA	-8.52287363600492	-9.87536256060955	NA	-9.92622933023613	NA	-10.7490831014997	NA	NA	NA	-10.1925251181423	NA	NA	-14.3982227143271	NA	-14.3600033920966	-14.4046922096566	-11.9935097447758	NA	NA	NA	NA	-6.12493296800485	NA	NA	NA	NA	-14.3227704858976	NA	NA	NA	NA	NA	-8.60069899866857	NA	NA	-8.25604139774295	-12.121536207902	-11.0162394959687	NA	NA	-13.0602466782078	-12.8759242483881	-11.8186494430363	NA	NA	NA	NA	NA	-13.0162394959687	NA	NA	NA	NA	NA	NA	NA	-16.3568636845661	-12.2380128677179	-7.54269225182229	NA	NA	NA	NA	-11.15080489707	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.53084031113566	NA	-13.9123348885777	-11.1089361711224	NA	-6.43339408779722	-9.23629897088482	NA	NA	NA	NA	NA	NA	NA	-10.3470959083172	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.7074981510192	NA	-13.1268745860224	NA
MSM79H5S	-1.95333050967119	-3.58142633833969	-2.84745333332838	NA	-3.41601991333269	NA	-10.5483512250315	-6.23198441210993	-4.64910149687365	-4.50652028457245	-4.56967458435839	-5.87650585738664	-4.44013670545915	-6.39762402027698	-6.7863702506471	-8.52337497048975	NA	-6.66557708992174	-4.97675821682645	NA	-10.4183534396697	NA	NA	NA	NA	-6.59003675734548	-8.19911237191246	-7.79911973557402	NA	-6.92572446246033	NA	-10.410682268831	NA	-9.97236423777664	NA	NA	-13.6418549865967	-9.0285327496298	-11.4212667149381	-8.4180416516684	-8.63628332558039	-11.4221001609698	NA	-11.1688949831148	-7.3799435723206	NA	-9.45072767242432	NA	-7.17977800011188	NA	NA	NA	-7.7464988646701	NA	NA	NA	NA	-9.22724230024704	-11.9794010422989	-9.26674537444819	NA	NA	NA	NA	-6.3709387590594	NA	NA	NA	NA	-9.35034185445229	NA	NA	NA	NA	NA	NA	NA	NA	-8.33108626451543	-9.11407807183019	-10.4650425722065	NA	NA	-11.1470276602045	-8.89591266960191	-8.42376849887289	-11.7470535403228	-13.0627294258978	NA	NA	NA	-7.74018409356813	-12.7675623991232	NA	NA	NA	NA	-16.3977136736107	NA	-13.7114678370523	-8.37489193705702	-7.70283348081144	NA	NA	-14.9991642971204	NA	NA	-5.05494702555911	NA	NA	-12.5754470421491	NA	NA	NA	NA	-7.87465075965017	-9.33760731898109	NA	-11.8942492869107	-9.19946956306083	NA	-5.92850663573225	-7.93798400827443	NA	NA	NA	NA	-13.0242552780832	NA	NA	-11.889630811447	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.905860577281	NA	-11.8959850341113	-16.5352171973606
MSM79H5U	-4.54530952084398	-2.70260270047077	-2.10510056504181	NA	-3.0495572898639	NA	-10.7286834144501	-7.19057982788672	-7.65356571366642	-4.11385434014174	-6.35606552834571	-5.71715495359185	-4.7257312084933	NA	-7.18882641647704	-5.83782394074712	NA	-5.30107320085366	-5.66419719384728	NA	NA	NA	NA	NA	NA	-5.15361686080386	-6.96341644184099	-5.66088770068529	NA	-6.31496703150276	NA	-8.2364499250532	NA	-11.5071841464722	NA	NA	NA	-9.00792298103889	-11.2815324482013	-6.49926700844312	-9.707775402188	-8.50660159244009	NA	-8.65996434472508	-6.94842592496264	NA	-9.89299761262799	NA	-8.00224550156861	NA	NA	NA	-7.01882613100909	NA	NA	-11.7316757122042	NA	-13.9380009138981	-7.17212431090203	-16.973624823629	NA	NA	NA	NA	-6.83376289402788	NA	NA	NA	NA	-11.3762639190898	NA	NA	NA	NA	NA	-6.29862553799353	NA	NA	-8.71448687242768	-10.7349471309322	-7.10055428697742	NA	NA	-10.034801364715	-8.58057151966051	-11.5603595782386	-10.6761189459783	NA	NA	NA	NA	-9.52736859373928	-11.0025740214473	NA	NA	NA	NA	NA	NA	-15.0694848390364	-9.17078538269374	-6.62518119033893	NA	NA	NA	NA	-7.83454860101842	NA	-12.2256237070506	NA	NA	NA	NA	NA	NA	-5.07345883719772	-7.87438974285762	NA	-8.69916346757725	-6.88062234727079	NA	-6.24148163088992	-7.0905451892914	NA	NA	NA	NA	NA	NA	NA	-14.7991270923967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.60767738404182	NA	NA	-12.9493558088657
MSM79H5Y	-1.55937159306131	-3.11363779768767	-3.11605325676123	NA	-3.90729598857499	NA	-10.5664727196881	-7.53704310524937	-7.57125949349933	-3.80116860157925	-6.08688099571516	-4.94146995449973	-8.60486643609639	NA	-6.83619581537045	-5.98786737747313	NA	-4.75172527340636	-4.95874095986931	NA	NA	NA	NA	NA	NA	-5.41148593778451	-7.81656234666226	-7.1723685964853	NA	-10.5258434533878	NA	-14.0613622858624	NA	-11.5591656066774	NA	NA	NA	-10.4682501556875	NA	-7.84585316297358	-9.6065130798894	-8.98908464354871	NA	-9.45738435122879	-7.92740445216188	NA	-12.6733527045671	NA	-8.7960848229969	NA	NA	NA	-8.65784333064523	NA	NA	-11.979222767971	NA	-12.7214804209863	-14.1965449126299	-11.7466787293589	NA	NA	NA	NA	-6.37620292036391	NA	NA	NA	NA	-11.7660019925328	NA	NA	NA	NA	NA	-8.77384399927384	NA	NA	-8.45796816970268	-9.57496796449636	-9.53869829609339	NA	NA	-13.1656989456771	-11.4794139230191	-11.4457573226216	-11.809230045495	NA	NA	NA	-14.4876270405645	-11.2770493509086	-11.4508194156779	NA	NA	NA	NA	-18.7957493359271	-13.4893620919353	-14.8526764040117	-10.388178070042	-7.157421173394	NA	NA	NA	NA	-9.27480332807683	NA	NA	NA	NA	NA	NA	NA	NA	-7.73592206159069	-9.12172525326057	NA	-10.9110700194085	-11.1419659136768	NA	-4.81523144904494	-8.41034911534407	NA	NA	NA	NA	-17.9026645398434	NA	NA	-8.32359040148302	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.0497949585334	NA	-12.7225003538962	-18.1880667587058
MSM79H6D	-3.91721397993435	-5.07436031449938	-6.09218616362852	-2.78171128792288	NA	-6.5909651119749	-6.78393147872813	-7.25994073966653	-3.90388362769452	-5.52597101252968	-6.23009881155363	-5.14912622483551	NA	-7.19388752126378	-7.70938260751974	-7.96472716143509	-4.30516957193046	-11.197966476322	NA	NA	-13.4893687043549	-8.19244617894173	-7.17816145492414	NA	-7.13560215665311	-10.2593317226721	-6.802347359077	-8.49235256279371	-6.96928851702322	-5.0421374434351	-7.57761770626664	-5.36066066569839	NA	-12.6522316780989	NA	NA	NA	-10.945388888343	-7.11002614283158	-7.22077676354841	-12.5795665133265	-6.41973955601296	-7.36486282767179	-6.23674236456383	-7.91454324902537	NA	-9.32508507081274	NA	-5.37358341088919	NA	NA	NA	-9.96097648417258	NA	-7.14117706743787	-6.50857606183699	NA	-10.0288535745582	-12.8108000889461	-9.249727440615	NA	NA	-6.94162436297354	-12.8664899695074	NA	NA	NA	-9.71750640196582	NA	-9.52342545379094	NA	-7.42931298121099	NA	NA	-5.98885325897491	-11.9673627740186	NA	NA	NA	-9.09733519283177	-9.45767604458197	NA	NA	-11.1097874559623	-10.0761953932678	-11.2841106298003	-8.8261683864903	-14.501341346021	NA	NA	NA	-8.42862811755502	NA	NA	-6.76631191492654	-17.2383069401873	NA	-11.0306598788394	NA	NA	-16.0743312050761	-16.7643757518549	NA	NA	-14.8132853523357	-11.6241424353493	-7.08142797169109	NA	-11.6127333772617	NA	NA	NA	NA	NA	NA	-4.46016134724969	-9.39653877467598	NA	-7.2459455247034	NA	-5.68779171703511	NA	-9.66494026893835	-6.55106087603425	-11.9264325099637	NA	NA	-11.1363798898476	NA	-7.99081891102544	-6.93653556109222	NA	-14.9931944423507	NA	-3.38820513206611	NA	-10.5111428133167	-12.8409096000441	NA	-3.86395167973514	-8.46810190514804	NA	NA	NA	-14.0773150635149	NA
MSM79H6F	-4.39728876181438	-4.01005863961932	-5.94665265375011	-3.95042182453818	NA	-6.08589682294636	-6.17391861817619	-6.11614478905512	-7.34981574550127	-4.88683852079699	-5.12956837787212	-4.53103053485395	NA	-9.88012229182532	-6.34681505044345	-11.2896152442149	-5.33348419270811	-9.51583512697144	NA	NA	NA	-7.36401223150414	-6.61362361867178	NA	-5.53441505424753	-8.14589107855052	-7.17721325627846	-7.56446170327297	-10.4430897248766	-3.8744128425309	-5.52462090159329	-5.18689016797413	NA	NA	NA	NA	NA	NA	-7.96013065659102	-9.45085198373389	NA	-6.04200004142624	-7.37138960552156	-5.06257458429046	-10.5101072318375	NA	NA	NA	-5.73528860625966	NA	NA	NA	-13.5871056367915	NA	-5.69869377311865	-6.50856259920987	NA	-12.4645694522871	NA	-12.1575573493927	NA	NA	-6.37090666473302	NA	NA	NA	NA	NA	NA	NA	NA	-9.58332436334555	NA	NA	-8.75205227783024	NA	NA	NA	NA	NA	NA	-12.6761820348703	NA	-11.2818771547709	-10.5483658128726	NA	-7.05964687225846	NA	NA	NA	NA	NA	NA	NA	-6.29613371413113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.95155816573312	NA	NA	NA	NA	NA	NA	NA	NA	-5.47293423581008	-8.98504322655651	NA	-6.83748379265871	NA	-3.93942901223986	NA	-9.95904141906032	-7.19134664977441	-13.2468955798532	NA	NA	NA	NA	-7.56646477517927	NA	NA	NA	NA	-4.19262960676765	NA	NA	NA	NA	-3.40535634469448	-7.30173218351965	NA	NA	NA	NA	NA
MSM79H6H	-5.21625010805237	-5.8489421869129	-5.48027777898678	-1.15129686287672	NA	-5.72442057374562	-9.37864806358933	-6.61859938812441	-6.28409450942185	-6.19538320713296	-7.19639173219388	-5.67100147510927	NA	NA	-8.15009445366337	-8.56324270444129	-4.71880320379164	-10.6303357462585	NA	NA	NA	-9.64061073009191	-7.57906790492134	NA	-7.49334605123708	-5.26850271548496	-9.3364960739682	-7.91992731727561	-11.7625303586234	-4.29432226773382	-8.05694334797637	-7.08418524168512	NA	NA	NA	NA	NA	NA	-8.68867551131185	-8.62343796352245	-12.4173576662191	-6.40018091024899	-7.60545397468372	-6.09051653916509	-8.02333686596337	NA	-14.8608174859771	NA	-7.81325011623125	NA	NA	NA	-12.3035757428143	NA	-7.94323376432174	-10.1847750174953	NA	-11.8275088101379	-11.1657638355778	-12.6531191419028	NA	NA	-9.01537084459324	NA	NA	NA	NA	-15.1592262219128	NA	NA	NA	-8.93902801398918	NA	NA	-8.6916553565847	NA	NA	NA	NA	-11.6348637321955	-13.1050058309148	NA	NA	NA	-9.61657300344918	-14.7878156550341	-9.48800513296682	NA	NA	NA	NA	-17.7503409496156	NA	NA	-8.51022235938265	NA	NA	-11.4701650316934	NA	NA	-14.1839941270617	NA	NA	NA	NA	-14.9642808059211	-9.10131512785091	NA	NA	NA	NA	NA	NA	NA	NA	-6.69457185698675	-10.0595370783291	NA	-8.58292280378373	NA	-4.62302861619136	NA	-10.2451910306723	-8.24036298463812	-9.40536227072577	NA	NA	-15.4210333243626	NA	-5.07821597370867	-12.868325022646	NA	-12.7818956834903	NA	-5.27862665950557	NA	-13.7319624203006	NA	NA	-3.91666020096073	-9.09919724102152	NA	NA	NA	NA	NA
MSM79H6J	-5.0686911329736	-4.22101872858136	-6.27653408882514	-2.37348773241359	NA	-5.61355954043349	-14.2013326557049	-5.93972326905598	-6.57195893164544	-6.10951861496573	-7.78308410067128	-6.68062637324262	NA	-11.3685614747877	-7.39455236194009	-8.21697437480773	-4.39334288433408	-11.0302792263279	NA	NA	NA	-8.26069163742862	-7.4205272208734	NA	-8.82825307528373	-5.41084265883549	-6.23262530489917	-8.54856341008831	-8.00253602630125	-4.42284672252708	-7.72187496183716	-5.84757492019227	NA	-14.1514074303732	NA	NA	NA	-13.2707063587455	-9.36085760126218	-8.59800234282281	-13.6645792480263	-4.40785146027894	-7.18196380312549	-6.39686831563472	-9.08634397407939	NA	-10.7939352186281	NA	-6.38182817554769	NA	NA	NA	-9.06750906067083	NA	-7.69797346808115	-6.28876655894398	NA	-9.30429680485318	-9.30441047001305	-10.5773910750378	NA	NA	-7.19457528952954	NA	NA	NA	NA	-10.3968834648227	NA	-11.0599090758877	NA	-6.69569812929927	NA	NA	-5.47254983234714	-15.0656775563474	NA	NA	NA	-10.0145732153993	-12.8459298562664	NA	NA	-11.3264018014939	-7.51286069470722	-11.2930880524504	-8.37780095400052	NA	NA	NA	NA	-12.1206589801172	NA	NA	-6.26530305210632	NA	NA	-10.6110179657393	NA	NA	-15.8807598404295	NA	NA	NA	NA	-11.6529539229067	-6.91209304723429	NA	-15.1744910434863	NA	NA	NA	NA	NA	NA	-5.27195615479908	-9.28442994469462	NA	-7.71437963868582	-18.6881147624872	-4.70028979063527	NA	-9.35707998341701	-7.14050989033889	-7.8586423721466	NA	NA	-12.5426518184867	NA	-5.98834827047462	-11.2166534549886	NA	NA	NA	-3.36102937848796	NA	-11.4352003963738	-12.4920627333294	NA	-3.8810087996842	-7.23105795103771	NA	NA	NA	-12.8552247483224	NA
MSM79H6L	-5.49770457751106	-5.14271913916941	-4.61275492418761	-2.02642728523377	NA	-5.4517424816469	-10.7067514625393	-5.3277574517285	-8.69072898262965	-6.06310397380432	-6.2047927962077	-5.92575448408858	NA	-12.7418537517172	-5.96718730798648	-8.63630368038533	-4.13655992833192	-9.00397654161494	NA	NA	NA	-9.36962057498178	-7.24361401519375	NA	-7.44578365749043	-4.69125546433737	-5.54333699076335	-7.96037969739274	-8.58618412159812	-4.07461071147231	-6.75688782602385	-6.28093640905812	NA	NA	NA	NA	NA	-12.7243511708675	-9.46957277602945	-11.2958629532962	-9.38463924474429	-6.48136995167529	-6.64647742411471	-5.98241972414025	-10.3306734123954	NA	-14.6154845808005	NA	-7.67724840008507	NA	NA	NA	-10.5994417383047	NA	-5.83074522090326	-9.01021216839509	NA	-12.3186636397712	-13.1323642210133	-13.1159697827627	NA	NA	-7.51620820082427	-13.1029870626118	NA	NA	NA	-11.215068871338	NA	NA	NA	-8.81258115260126	NA	NA	-7.89589347009661	-10.2187840617112	NA	NA	NA	-14.1809895746131	-11.5796358471576	-7.22503401390119	NA	-11.6948320839474	-10.6212576779034	-16.3356478194021	-9.66635245395233	NA	NA	NA	NA	NA	NA	NA	-6.35928719873434	NA	NA	-11.4802875244337	NA	NA	-11.2562472502157	NA	NA	NA	-13.028986481168	-12.4656725437516	-6.85242604063378	NA	NA	NA	NA	NA	NA	NA	NA	-5.88621676758211	-9.14249859814706	NA	-7.18999717636166	NA	-4.25603321430167	NA	-8.98496447814925	-7.49657666852514	-5.87354382413694	NA	NA	-17.8180405864828	NA	-6.17150834706823	-10.3470827144644	NA	NA	NA	-5.92944281398324	NA	-11.9777254656507	-13.0726134135683	NA	-3.66810204916559	-7.84274050670041	NA	NA	NA	NA	NA
MSM79H6N	-4.4957188316824	-4.27758089278495	-5.80390752270432	-2.2384692959528	NA	-5.21614573781585	-11.1640434594297	-4.88520465900383	-7.31963704073552	-6.0226315759107	-3.7903523109545	-6.0798805871607	NA	-14.5552836813513	-6.99627527561268	-8.74478255587192	-4.42304787550731	-8.16782000894275	NA	NA	-13.2360716745725	-9.19883516083238	-7.46297389544092	NA	-8.45655852653789	-4.84356007583069	-5.92749253160761	-8.75757134116788	-7.26901200242485	-4.230708082618	-6.87553887120628	-5.89594200266167	NA	NA	NA	NA	NA	-12.8133518342918	-7.79287820990383	-13.207360377931	-15.7331449427175	-7.39159063362051	-7.27983052101298	-5.60232795960888	-10.5826774481836	NA	-14.0429735600302	NA	-8.2715058579134	NA	NA	NA	-10.5516137771061	NA	-7.13581875875455	-8.17812075759019	NA	-10.0197767099922	NA	-12.9126943630481	NA	NA	-8.53500471285894	NA	NA	NA	NA	-10.5014641667466	NA	-12.892556717477	NA	-8.7916290150549	NA	NA	-9.37347325268319	-11.4548437802303	NA	NA	NA	-11.9992521826008	-12.7628656408374	-7.90916798439446	NA	-12.2524764696087	-9.83189288526863	-11.5322898042629	-6.59668096869131	NA	NA	NA	NA	NA	NA	NA	-5.09872005289083	NA	NA	-9.47208365403418	NA	NA	-11.330148032781	NA	NA	NA	NA	-12.6717976900778	-6.03660894582234	NA	NA	NA	NA	NA	NA	NA	NA	-5.8021245788685	-7.92876215228027	NA	-6.62747785985632	NA	-4.91109399169592	NA	-8.04485742722863	-6.99072202264696	-5.51662265551893	NA	NA	-16.413264676479	NA	-7.02811311399793	-12.4307895905739	NA	NA	NA	-7.95285532247237	NA	-10.0807194742175	-11.4798422552433	NA	-4.33215577521195	-6.98823955538566	NA	NA	NA	-9.85067532546982	NA
MSM79H6Y	-3.0895964255728	-3.98141460227944	-3.45071757151706	NA	NA	-9.27645691575059	-6.36716533872135	NA	-3.47667975159147	-5.57796286545777	-8.25195624754603	-5.47436608140067	-7.1760109660942	-5.939038248837	-7.56687375364784	-8.16965506442035	-8.73141115379535	-6.88114158317996	-15.2755504155381	-10.2028757833695	NA	-7.71876518204885	-8.82049172851311	NA	NA	-9.66810857188683	-5.71030957026026	-6.77242385612171	-3.86308695158122	-6.20662364061041	NA	-7.09829366118755	NA	NA	NA	-14.4445694859987	NA	NA	-7.87488548407219	-8.80144705653857	-9.0483759323528	-7.00244598946446	-8.7528555347946	-8.71081685205098	-9.01527505166177	-6.79646076666851	-8.36088734147221	NA	NA	NA	NA	NA	-8.6701174304721	NA	-6.92813492488339	-11.1787359531822	NA	-12.4578757424617	-5.17016171764448	-7.26868520210663	-4.35258508845006	NA	-6.55158510915424	-11.3062325964563	NA	-12.4033898740171	NA	-10.025144862834	-2.73636602599403	-10.635759794189	NA	NA	-6.12318912825687	NA	-8.11289341455972	-7.07787682752409	NA	NA	NA	-12.7777487158607	NA	NA	NA	NA	-8.12549700219099	NA	-6.5344052985734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-14.3385278485883	NA	NA	NA	NA	NA	NA	NA	-13.8650511239676	-8.61626264270006	NA	-5.5180473299886	NA	NA	NA	NA	NA	NA	NA	-7.04007734927378	NA	-9.34897876386491	NA	NA	NA	-9.28543932315944	-8.24445362733152	NA	NA	NA	NA	NA	NA	-5.12792361068767	NA	-10.3621497786159	NA	NA	NA	-14.3846980300213	-10.0402697984225	NA	-7.31476258293491	-13.6453884953868	NA	NA	NA	-11.1473034453456	NA
MSM79H7O	-3.29183977798854	-1.68622893993898	-3.36915599901764	NA	-5.96466680587542	NA	-9.62365454928326	NA	-8.87591412320948	-5.49963497255088	-5.65611615334933	-7.39238256187341	-5.78390163682322	-4.31619545236491	-7.51411864520762	-8.32000151279047	NA	-7.67270331201385	-5.34140485022675	NA	NA	-3.95306877890177	-7.0105405750209	NA	NA	NA	-8.51050739165524	-5.72029261142126	-10.8527885484988	-7.17866382790279	-7.18880318061048	-6.96111438970117	NA	NA	-7.60431343768314	-16.5529129579203	NA	-11.7573160067388	-7.31244683785138	-8.51050739165524	-6.55497973036925	-6.06142422452744	-7.74208575598868	-6.97372560851633	NA	-8.76278664783283	-10.4558385218856	NA	-11.0211770704175	NA	NA	NA	-9.28772414529394	NA	-7.30990130300339	-6.53534529042447	NA	-15.8126722317213	-12.6702699085584	-12.2474729858215	NA	-5.16205394636424	-6.14036716745914	-12.1715666529625	NA	-12.1373632289038	NA	NA	NA	-11.1028264622609	NA	-6.80464385796523	NA	NA	NA	-10.674722674565	NA	-6.1993525750047	-7.48157249093556	-10.7074229069759	NA	NA	NA	-12.1826218414715	-10.5305451448918	-13.3240942674244	-5.99835680793336	-10.1510637729688	NA	NA	NA	-9.02082273048184	-8.82561128742867	NA	NA	NA	NA	NA	-14.4311439946326	-15.0994552403276	-12.07644289429	-13.0581482661707	NA	NA	-14.227709731	NA	-9.0085631665259	NA	-8.77707824380068	NA	NA	-6.70606923366106	NA	NA	NA	-11.8689613625677	-7.14412487793643	NA	-10.3463425439126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.41630044862858	-8.86593500696975	NA	-12.3648861501026	-12.7727460473084	NA	NA	NA	-12.0215314974039	NA	NA	NA	NA	NA	NA	NA	NA
MSM79H7Q	-3.30364971994814	-2.60596085571005	-4.78781780317242	NA	-6.52876398397855	NA	-8.15688172059973	NA	-6.46232250141333	-5.96301249871924	-5.81577176491837	-8.68902101088982	-6.56530796382924	-2.51178870627953	-8.4639064302541	-6.98028774155822	NA	-9.07642416840295	-5.74407881194331	NA	NA	-4.38763224460855	-7.16165779866972	NA	NA	NA	-10.1788729913515	-6.71225955425794	-10.0843431730413	-7.59590303048807	-8.13760622694998	-5.86988429936687	NA	-13.3160297087757	-9.79180452934513	-14.3279458417545	NA	-13.7271169355743	-6.24918163116296	-5.56951736120535	-4.92544393726379	-5.7284824359058	-8.15640735271301	-8.3183626229849	NA	-11.5249931117439	-9.95909806696375	NA	-7.63023709927056	NA	NA	NA	-10.3330830402066	NA	-8.18002961490961	-8.08967695155217	NA	-9.45542048075563	-8.62075029352297	-10.5705281827852	NA	-4.18389173752364	-6.17738039034503	-14.5491991433785	NA	-11.0536311782366	NA	NA	NA	-9.04517579848264	NA	-6.48781676121013	NA	NA	NA	-10.1346598983063	NA	-3.70474478753124	-6.90281447627253	-9.00413868136561	-12.4306595282031	NA	-16.2416901084041	-12.4801388759596	-9.67767675383162	-10.6742772163689	-8.65464932733248	-10.7189684756642	NA	NA	NA	-9.70183892552058	-9.83442234415937	NA	NA	NA	NA	-17.8791200290196	-13.1694617808489	-15.7916571877691	-12.7214923863805	-8.85999266827136	NA	NA	-11.7108657805616	-12.8716254924725	-10.3766196884902	NA	-5.94396521307361	NA	NA	-8.80527599849984	NA	NA	NA	NA	-8.20866047975003	NA	-11.1253461471666	-12.7740845583211	NA	NA	NA	NA	NA	NA	NA	-12.899297910957	NA	-9.43975084439097	-10.6942446861111	NA	-7.14773027938247	-12.7810879460589	NA	NA	-15.6396540943241	-9.7508392316638	NA	NA	NA	NA	NA	NA	NA	NA
